item_key,title,abstract,authors,year,item_type,sources,source_queue
TEDU68CQ,ECONOMICS OF AUTHORITY #7 an infrastructure for governing autonomous economic action,"of the wage channel, the concentration of capital into the energy-compute-hardware complex, the failure of traditional measurement, and the limits of governance / This paper describes the infrastructure layer that addresses what governance can address-the execution layer, where autonomous systems make binding economic / AI governance, autonomous systems, authority layer, AI accountability, enterprise AI, AI regulation, execution governance, machine speed economics",Kevin Fenske,2026,journalArticle,ssrn,maybe_queue
DYRW3YIZ,Integrity as a leadership capability: reflections on the OECD anti-corruption and integrity outlook 2026,"Moving beyond compliance-based frameworks, the report reframes integrity as a strategic, systemic and leadership-driven function-a transition with significant / The paper draws on the OECD Integrity Outlook 2026, the OECD Public Integrity Framework, and current EU governance instruments including the AI Act and / public integrity, public leadership, anti-corruption, human-centred governance, AI in public administration, OECD, organisational culture, digital transformation",María Dapena Gómez,2026,journalArticle,ssrn,maybe_queue
H698R676,The AI license model a conceptual framework for distributed AI productivity rights,"The model is situated within the political economy literature on AI governance, particularly in relation to Acemoglu and Restrepo (2018), Kasy (2025), / and Autor (2024), and is offered as a structural complement to existing regulatory frameworks including the EU AI Act. / artificial intelligence, labor displacement, mechanism design, democratic governance, tradable permits, cryptographic enforcement, political economy",Ivo Ferrari,2026,journalArticle,ssrn,maybe_queue
NKF3HV2G,OMNIX quantum: decision governance infrastructure for automated systems — technical whitepaper,"OMNIX Quantum is a domain-agnostic Decision Governance Infrastructure that governs high-stakes automated decisions across digital asset trading, Islamic / This whitepaper describes the governance architecture, the verifiable receipt structure, regulatory alignment with the EU AI Act and NIST AI RMF, and the / decision governance, AI governance, post quantum cryptography, automated system, EU AI act, fintech infrastructure, audit trail",Harold Nunes,2026,journalArticle,ssrn,maybe_queue
NKC7FV27,"Tools of harm: AI, deepfake infrastructure, and corporate liability after the almendralejo scandal","generate and distribute sexual images of 20 schoolgirls via Telegram, as a case study for analysing corporate liability gaps in European digital platform governance / infrastructure-level enforcement, the study concludes that platform accountability must transition from reactive damage control to the ""anticipatory governance / Artificial Intelligence, AI Act, Digital Services Act, GDPR, Deepfakes, Sexual Deepfakes, Corporate Liability, Platform Regulation, Child Protection, Image",Irina Santomà,2026,journalArticle,ssrn,maybe_queue
EDWSL5HF,AI-enabled workforce governance in public healthcare: an applied legitimacy-based model for polish hospital HR systems,"Building upon prior conceptual work on legitimacy-preserving AI governance architecture, this study advances an applied AI-enabled workforce governance / literature, the Public AI-HR Governance Framework (P-AIHR) integrates five operational governance pillars supported by a 36-month implementation roadmap / Artificial Intelligence, Public Healthcare, Workforce Governance, HR Analytics, Explainable AI, Algorithmic Accountability, GDPR, EU AI Act",Dawid Prestini,2026,journalArticle,ssrn,maybe_queue
H8V7QVQQ,"German angst as a discursive governance label – reframing risk sensitivity, path dependence, and regulatory sovereignty","At the same time, precaution-oriented governance carries its own risks, including path dependence and opportunity costs. / The paper proposes a symmetrical governance model that explicitly integrates both action risks and inaction risks / The paper proposes a symmetrical governance model that explicitly integrates both action risks and inaction risks / German Angst, risk governance, precautionary principle, regulatory sovereignty, transformation politics, path dependence, AI regulation, innovation policy / , European Union, AI governance",Thomas A. Blüm,2026,journalArticle,ssrn,maybe_queue
8QS39I9Q,Information density and institutional adaptation: evidence and implications,"institutional theory, and decision theory, the paper proposes a simple conceptual model of institutional lag and illustrates it through selected cases, including AI / regulation and platform labor markets.",Alexander Bykovski,2026,journalArticle,ssrn,maybe_queue
5T44ZVZV,"Too much intelligence, not enough society: why the old order cannot absorb AI","EPI productivity-pay divergence, Big Tech capital expenditure concentration, Magnificent Seven profit divergence, legal industry structural signals, EU / AI Act regulatory retreat, Federal Reserve credit access data, ILO sub-Saharan Africa informal economy statistics, and China's converging digital governance",Liang Xue,2026,journalArticle,ssrn,maybe_queue
9WBC4H5I,Algorithmic accountability and administrative justice: balancing black box with explainability in anti-money laundering frameworks,"This article examines the structural evolution of financial compliance from a global perspective, noting that money laundering now drains an estimated / By comparing these developments with the rights-based frameworks of the European Union's AI Act and the United Kingdom's principles-based approach, the / AI, AI Ethics, AI Regulation, Algorithmic Accountability, Regulatory Compliance, Anti-Money Laundering (AML), Financial Surveillance, Administrative Justice / , Financial Crime Compliance, Explainable AI",Adoni Nyamuke,2026,journalArticle,ssrn,maybe_queue
S2YZUYIC,"The castle's guards: regulatory capture, norm limitation syndrome, and the political economy of AI fear","This paper investigates the political economy of AI regulation by asking a question conspicuously absent from mainstream discourse: who benefits from the / regulatory capture, AI governance, Norm Limitation Syndrome, political economy, technology monopoly, AI safety, sovereign AI, enterprise software disruption / , open source strategy, democratised AI, software of one, &I philosophy, AIAIRS, lobbying, compliance moats JEL Classification: L41 (Monopolization",Tamer Momtaz,2026,journalArticle,ssrn,maybe_queue
NTGFJI6V,Post-identity governance framework,"The Post-Identity Governance Framework (PIGF) addresses a ""governance gap"" in current AI safety standards, such as ISO 42001, which focus on governing / The Post-Identity Governance Framework (PIGF) addresses a ""governance gap"" in current AI safety standards, such as ISO 42001, which focus on governing / AI Act, by providing the identity-anchored accountability infrastructure these regulations require but do not technically define.",Sourav Maulik,2026,journalArticle,ssrn,maybe_queue
47D9YAKU,The missing grammar of EU law: an explicit norm priority architecture for the European single market,"Drawing on HLA Hart, Niklas Luhmann, and Jürgen Habermas, this article argues that EU governance suffers from a structural paradox: highly formalised primary / Empirically, eight case studies-ranging from supply chain trilemmas to AI Act gridlocks-demonstrate how this missing grammar contributes substantially",Hans Mund,2026,journalArticle,ssrn,maybe_queue
5SLHWAUC,AI-driven observability and ERP copilot systems in cloud-native supply chain integration: a conceptual framework for intelligent operational management (AIOS),"integration environments: (1) AI-augmented integration observability, (2) predictive failure management, (3) ERP AI copilot systems, and (4) intelligent compliance / Partner Integration Reference Architecture (PIRA) introduced in prior publications in this series, AIOS extends the PIRA Layer 3 observability and Layer 4 compliance / AI observability, ERP copilot, supply chain integration, anomaly detection, predictive failure management, cloud-native B2B, intelligent automation, NIST / AI RMF",Sahil Chandawale,2026,journalArticle,ssrn,maybe_queue
