item_key,title,sources,decisions,queue_only_in,superseded,superseded_collections,current_tags,tags_to_add,all_desired_tags
7B9U2F93,Mapping the intersection of AI and sustainable finance: a bibliometric study on global trends and research networks,ieee,ieee:discard,,,,AI|Artificial Intelligence|Artificial intelligence|Bibliometrics|Databases|ESG Funds|Environmental Social Governance|Finance|Investment|Market research|Monitoring|Sustainable development|Technological innovation|Trajectory|sustainable development|sustainable finance|sustainable investments,s1:human:discard|source:ieee,s1:human:discard|source:ieee
CM2CGYLU,Malware detection and analysis using LLMs: a review of emerging trends and techniques,ieee,ieee:discard,,,,/unread|Artificial Intelligence|Feature extraction|Indicator of Compromise|LLM(s)|Large Language Model|Large language models|Malware|Malware analysis|Malware detection|Prompt engineering|Real-time systems|Semantics|Static analysis|Systematic literature review|TTP|Threat assessment|Transformers|dynamic analysis|static analysis,s1:human:discard|source:ieee,s1:human:discard|source:ieee
DIWB4HSG,MalGuard: malicious package detection based on dual validation of rule scanning and large language model,ieee,ieee:discard,,,,Codes|Feature extraction|LLM|Malware|NPM|PyPI|Security|Semantics|Software Supply Chain|Static Analysis|Static analysis|Supply chains|Syntactics|Technological innovation|Trees (botanical),s1:human:discard|source:ieee,s1:human:discard|source:ieee
AUB65W37,Machine learning-based accident severity prediction,ieee,ieee:discard,,,,Accidents|City safety|Clouds|Explainable AI|ML|RandomForest|Real-time systems|Risk management|Risk prediction|Risk scoring|Road safety|Road traffic|Smart cities|Software systems|Solid modeling,s1:human:discard|source:ieee,s1:human:discard|source:ieee
ZD36CL77,Machine learning model for assessing the quality of colombian honey according to the codex alimentarius,ieee,ieee:discard,,,,Accuracy|Codex Alimentarius|Colombia|Honey quality|International trade|LIME|Machine learning|Moisture|Predictive models|Production|Quality control|Random Forest|Random forests|Standards|Synthetic data|Testing,s1:human:discard|source:ieee,s1:human:discard|source:ieee
4S8HXAH7,LUNA: a model-based universal analysis framework for large language models,ieee,ieee:discard,,,,Analytical models|Codes|Hidden Markov models|Large language models|Measurement|Semantics|Task analysis|Transformers|deep neural networks|model-based analysis|quality assurance,s1:human:discard|source:ieee,s1:human:discard|source:ieee
CARLCG2Q,LSSGen: leveraging latent space scaling in flow and diffusion for efficient text to image generation,ieee,ieee:discard,,,,Computational modeling|Image resolution|Noise reduction|Schedules|Semantics|Signal to noise ratio|Text to image|Transformers|Videos|Visualization|diffusion models|efficient inference|flow matching|generative models|latent space scaling|progressive upscaling|text-to-image,s1:human:discard|source:ieee,s1:human:discard|source:ieee
2GXIE3N9,Long text generation enhanced by agents for large language models,ieee,ieee:discard,,,,Autonomous agents|Chatbots|Coherence|Large language models|Quality assessment|Reviews|Robustness|Source coding|Technological innovation|Usability|agents|large language models|long text generation|text quality assessment,s1:human:discard|source:ieee,s1:human:discard|source:ieee
8MYK3248,LogicRepair: an empirical study on automated repair of smart contract logic vulnerabilities based on large language models,ieee,ieee:discard,,,,Accuracy|Automated Repair|Codes|Finance|Iterative methods|Large language models|Logic|Logic Vulnerability|Maintenance engineering|Reliability|Smart Contract|Smart contracts|Static analysis,s1:human:discard|source:ieee,s1:human:discard|source:ieee
VH6HKWZL,LLMUZZ: LLM-based seed optimization for black-box device fuzzing,ieee,ieee:discard,,,,Closed box|Fuzzing|Internet of Things|IoT Security|Large Language Models|Large language models|Microprogramming|Program Analysis|Prompt engineering|Prototypes|Reviews|Security|Static analysis,s1:human:discard|source:ieee,s1:human:discard|source:ieee
EXHZKBWI,LLMs for penetration testing: solving CTF challenges using offensive cybersecurity tools,ieee,ieee:discard,,,,/unread|Autonomous Offensive Agents|Benchmark testing|Capture The Flag|Cognition|Cryptography|Cyber threat intelligence|Forensics|Iterative methods|Large Language Models|Large language models|Penetration Testing|Penetration testing|Reverse engineering|Robustness,s1:human:discard|source:ieee,s1:human:discard|source:ieee
JA953ZPR,"LLMs for code: the potential, prospects, and problems",ieee,ieee:discard,,,,Biological system modeling|Codes|Computer bugs|Ecosystems|Encoding|Large language models|Large language models for code|Software architecture|large language models|software development and artificial intelligence,s1:human:discard|source:ieee,s1:human:discard|source:ieee
CFWV8UVC,LLMs are all you need? Improving fuzz testing for MOJO with large language models,ieee,ieee:discard,,,,Automated software testing|Codes|Computer bugs|Computer languages|Fuzzing|Fuzzing test|Large language model|Large language models|Scalability|Software reliability|Solids|Usability|Zero shot learning,s1:human:discard|source:ieee,s1:human:discard|source:ieee
DRR5B7GX,LLMFuzzTestGen: from automation to robustness via multi-agent LLM-driven fuzzing and feedback loops,ieee,ieee:discard,,,,Feedback-Driven Test Generation|Fuzzing|Large Language Models|Large language models|Manuals|Multi-Agent Systems|Multi-agent systems|Python|Robustness|Runtime|Semantic Fuzzing|Semantics|Software quality|Test pattern generators|Unit Test Generation,s1:human:discard|source:ieee,s1:human:discard|source:ieee
FPK9UYB5,Llm4mcu-onto: leveraging llms for automated ontology generation from microcontroller reference manual,ieee,ieee:discard,,,,/unread|Data mining|Documentation|Embedded systems|LLM|Manuals|Microcontrollers|Microprogramming|Ontologies|RAG|Retrieval augmented generation|Reverse engineering|SVD|Standards|automation|datasheets|embedded systems|firmware|microcontroller|ontology,s1:human:discard|source:ieee,s1:human:discard|source:ieee
RKZL9NM5,LLM-powered code quality bot: automating refactoring in CI/CD,ieee,ieee:discard,,,,Chatbots|Codes|Large language models|Pipelines|Reviews|Safety|Software|Software Engineering|Software development management|Software engineering|Static analysis|automated refactoring|code quality|developer productivity|large language models,s1:human:discard|source:ieee,s1:human:discard|source:ieee
DZ54RPRX,LLM4CVE: enabling iterative automated vulnerability repair with large language models,ieee,ieee:discard,,,,Codes|Computer bugs|Iterative methods|Large Language Models (LLMs)|Large language models|Maintenance engineering|Pipelines|Secure Software Engineering|Software|Software Vulnerability Repair|Software engineering|Static analysis|Testing,s1:human:discard|source:ieee,s1:human:discard|source:ieee
BJGAKMXQ,LLM-powered automated infection detection in cirrhosis: achieving expert-level accuracy from clinical documents,ieee,ieee:discard,,,,Accuracy|Large language models|Manuals|Medical services|Pathogens|Predictive models|Reliability|Reviews|Scalability|Sensitivity,s1:human:discard|source:ieee,s1:human:discard|source:ieee
F8AKBDWG,LLM-enhanced learning environments for CS: exploring data structures and algorithms with gurukul,ieee,ieee:discard,,,,/unread|AI in Education|ChatGPT|Codes|Computer Science Education|Computer science education|Data models|Data structures|Education|Encoding|Guardrails|Large Language Models|Large language models|Retrieval Augmented Generation|Retrieval augmented generation|Reviews|Technological innovation,s1:human:discard|source:ieee,s1:human:discard|source:ieee
PX25D6JP,LLM-guided security claim generation for autonomous vehicle in smart urban systems,ieee,ieee:discard,,,,Artificial intelligence|Autonomous vehicles|Benchmark testing|Hardware|Large language models|Pipelines|Planning|Real-time systems|Safety|Security|Smart cities|autonomous vehicles|prompt engineering|security assertions|vulnerability detection,s1:human:discard|source:ieee,s1:human:discard|source:ieee
FGAUEJPH,LLM-CloudSec: large language model empowered automatic and deep vulnerability analysis for intelligent clouds,ieee,ieee:discard,,,,Cloud Application|Collaboration|Common Weakness Enumeration|Computational modeling|Conferences|Databases|Knowledge based systems|Large Language Model|Large language models|Source coding|Vulnerability Detection,s1:human:discard|source:ieee,s1:human:discard|source:ieee
8SP6CFVL,LLM-based requirement traceability matrix generator from SRS documents,ieee,ieee:discard,,,,Automation in SDLC|Buildings|Computational modeling|Generators|Large Language Models|Large language models|Manuals|Pipelines|Requirement Traceability|Semantics|Software Requirement Specification|Software quality|Wireless communication|Zero shot learning|Zero-Shot Learning,s1:human:discard|source:ieee,s1:human:discard|source:ieee
6RYLFBCE,LLM-based dynamic differential testing for database connectors with reinforcement learning-guided prompt selection,ieee,ieee:discard,,,,Connectors|Database systems|Fuzzing|Large language models|Logic|Reinforcement learning|Security|Software|Software engineering|Testing|database connector|differential testing|dynamic testing|large language models,s1:human:discard|source:ieee,s1:human:discard|source:ieee
25LGM4H2,LLM-based autonomous automotive testing simulation with claude 3.5 sonnet,ieee,ieee:discard,,,,Artificial Intelligence based code generator|Automobiles|Autonomous Vehicle Disengagement Report|Autonomous Vehicle System|Autonomous vehicles|CARLA Simulator|Codes|Heuristic algorithms|Large language models|Natural language processing|Safety|Sensor Data|Testing|Vehicle dynamics|Vehicles,s1:human:discard|source:ieee,s1:human:discard|source:ieee
RNGUA7B4,LLM-based code generation: a systematic literature review with technical and demographic insights,ieee,ieee:discard,,,,/unread|Benchmark testing|Codes|LLMs|Libraries|Market research|Measurement|Planning|Programming|Security|Systematic literature review|Training|code completion|code generation|generative AI|program synthesis,s1:human:discard|source:ieee,s1:human:discard|source:ieee
NPUQGV3P,LLM prompt engineering for performance in simulation software development: a metric-based approach to using LLMS,ieee,ieee:discard,,,,Benchmark testing|Codes|Prompt engineering|Software|Software development management|Software measurement|Software reliability|Technological innovation|Time measurement|Translation,s1:human:discard|source:ieee,s1:human:discard|source:ieee
Q2M5Y424,LLM generative AI and students’ exam code evaluation: qualitative and quantitative analysis,ieee,ieee:discard,,,,/unread|Codes|Generative AI|LLM|Memory management|Pattern recognition|Probabilistic logic|Reviews|Statistical analysis|code evaluation|supported grading,s1:human:discard|source:ieee,s1:human:discard|source:ieee
J4QSZGGR,LLM based knowledge graph approach to automating medical device regulatory compliance,ieee,ieee:discard,,,,Codes|Cognition|FDA|Knowledge graphs|Large Language Model|Medical devices|Regulation|Reviews|Safety|Semantic Web|Semantic technology|Translation|code of federal regulations|knowledge graph|medical device|semantic web,s1:human:discard|source:ieee,s1:human:discard|source:ieee
BC4RZTX4,LLM agentic workflow for automated vulnerability detection and remediation in infrastructure-as-code,ieee,ieee:discard,,,,Best practices|CI/CD|Cognition|Infrastructure-as-code|LLM workflows|Large language models|Organizations|Retrieval augmented generation|Runtime|Scalability|Security|Static analysis|Vectors|large language models|security automation|vulnerability detection,s1:human:discard|source:ieee,s1:human:discard|source:ieee
PH8P5RIY,LIVA: a multi-agent LLM-assisted system for IoT vulnerability analysis,ieee,ieee:discard,,,,Accuracy|Codes|Computer architecture|Fine-tuning|HTTP|Internet of Things|Large Language Models|Large language models|Microprogramming|Security|Semantics|Taint analysis|Vulnerability|Web services,s1:human:discard|source:ieee,s1:human:discard|source:ieee
N9PGTNWA,LitterBox+: an extensible framework for LLM-enhanced scratch static code analysis,ieee,ieee:discard,,,,Automated Feedback|Block-Based Programming|Codes|Computer languages|LLM|Large language models|Programming|Programming environments|Scratch|User interfaces,s1:human:discard|source:ieee,s1:human:discard|source:ieee
